"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","notes"
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550712","ARS18W0618","","plot","1553158","OHRWW_2025_SPO_PLOT13619","1","2","13619","2","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","237366","RUTH","ML118-6R2,Ruth","plot","1553037","OHRWW_2025_SPO_PLOT13620","1","2","13620","2","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","227496","ARAPAHOE","Arapahoe,NE82656","plot","1552940","OHRWW_2025_SPO_PLOT13621","1","3","13621","3","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478278","REDEEMER","Redeemer","plot","1552973","OHRWW_2025_SPO_PLOT13622","1","3","13622","3","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1477979","15NORD-39","15NORD39","plot","1553185","OHRWW_2025_SPO_PLOT13623","1","3","13623","3","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1477953","ROJO_DE_SABANDO","Rojo de Sabando,Rojo_de_Sabando","plot","1553255","OHRWW_2025_SPO_PLOT13624","1","3","13624","3","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1485707","Brome","","plot","1553292","OHRWW_2025_SPO_PLOT13625","1","3","13625","3","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1284383","FLATHEAD","Flathead,MT1564","plot","1553000","OHRWW_2025_SPO_PLOT13626","1","3","13626","3","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550680","Barbu du Macconais","Barbu Du Macconais","plot","1553077","OHRWW_2025_SPO_PLOT13627","1","3","13627","3","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478262","WI13OWW-138.04","138.03999999999999,138.04","plot","1552989","OHRWW_2025_SPO_PLOT13628","1","3","13628","3","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1465613","VA22HRW-132","","plot","1553116","OHRWW_2025_SPO_PLOT13629","1","3","13629","3","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550719","Romanello","","plot","1553326","OHRWW_2025_SPO_PLOT13630","1","3","13630","3","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1361408","TAM 114","Tam114,TAM114","plot","1553342","OHRWW_2025_SPO_PLOT13631","1","4","13631","4","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550604","WI13OWW-9.05","9.05,9.0500000000000007","plot","1553389","OHRWW_2025_SPO_PLOT13632","1","4","13632","4","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","221820","WARHORSE","MTS0808,Warhorse","plot","1553136","OHRWW_2025_SPO_PLOT13633","1","4","13633","4","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1345772","ARS18W0079","","plot","1553075","OHRWW_2025_SPO_PLOT13634","1","4","13634","4","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","234712","14NORD-01","14Nord-01","plot","1553020","OHRWW_2025_SPO_PLOT13635","1","4","13635","4","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478367","WI13OWW-47.04","47.039999999999999,47.04","plot","1553276","OHRWW_2025_SPO_PLOT13636","1","4","13636","4","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550403","Blé Dla Saone","Ble Dla Saone","plot","1553252","OHRWW_2025_SPO_PLOT13637","1","4","13637","4","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","231551","YELLOWSTONE","MT00159,Yellowstone","plot","1553382","OHRWW_2025_SPO_PLOT13638","1","4","13638","4","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478331","WI13OWW-260.06","260.06","plot","1553134","OHRWW_2025_SPO_PLOT13639","1","4","13639","4","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1345386","VISION45","VA07HRW-45,VISION45","plot","1553291","OHRWW_2025_SPO_PLOT13640","1","4","13640","4","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550384","Ronso della Langhe","Ronso Della Langhe","plot","1553366","OHRWW_2025_SPO_PLOT13641","1","5","13641","5","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","224002","ARROW","Arrow,ARROW-27","plot","1553349","OHRWW_2025_SPO_PLOT13642","1","5","13642","5","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","235651","GENESEE","Genesee","plot","1553103","OHRWW_2025_SPO_PLOT13643","1","5","13643","5","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478618","WI13OWW-202.07","202.06999999999999,202.07","plot","1553060","OHRWW_2025_SPO_PLOT13644","1","5","13644","5","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550034","Blé de Redon De sixt Sur Aft","Ble de Redon De Sixt Sur Aft","plot","1553044","OHRWW_2025_SPO_PLOT13645","1","5","13645","5","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478670","WI13OWW-174.01","174.00999999999999,174.01","plot","1553314","OHRWW_2025_SPO_PLOT13646","1","5","13646","5","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1382834","SD18B055-2","","plot","1553211","OHRWW_2025_SPO_PLOT13647","1","5","13647","5","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478357","WI13OWW-8.06","8.06,8.0600000000000005","plot","1553357","OHRWW_2025_SPO_PLOT13648","1","5","13648","5","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550823","PHOENIX96","","plot","1552974","OHRWW_2025_SPO_PLOT13649","1","5","13649","5","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550312","LCH22-9809","","plot","1553221","OHRWW_2025_SPO_PLOT13650","1","5","13650","5","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550302","Megamix Montpellie Autogame","Megamix montpellie autogame","plot","1553199","OHRWW_2025_SPO_PLOT13651","1","6","13651","6","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550420","Ladoga","","plot","1553159","OHRWW_2025_SPO_PLOT13652","1","6","13652","6","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","227496","ARAPAHOE","Arapahoe,NE82656","plot","1552951","OHRWW_2025_SPO_PLOT13653","1","6","13653","6","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","234452","VIKING","","plot","1553014","OHRWW_2025_SPO_PLOT13654","1","6","13654","6","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1259785","RedFife","Red Fife,RedFife,RED_FIFE","plot","1553080","OHRWW_2025_SPO_PLOT13655","1","6","13655","6","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550294","WI13OWW-12.02","12.02","plot","1553266","OHRWW_2025_SPO_PLOT13656","1","6","13656","6","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","238519","MTS1224","Loma,MTS1224","plot","1553294","OHRWW_2025_SPO_PLOT13657","1","6","13657","6","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550439","LA20103-NDH04","","plot","1553166","OHRWW_2025_SPO_PLOT13658","1","6","13658","6","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550383","Blé Allemand","Ble Allemand","plot","1553319","OHRWW_2025_SPO_PLOT13659","1","6","13659","6","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1284387","WINNER","Winner","plot","1553102","OHRWW_2025_SPO_PLOT13660","1","6","13660","6","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550125","WI13OWW-2.02","2.02","plot","1553095","OHRWW_2025_SPO_PLOT13661","1","7","13661","7","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1414933","VA19HRW-17","","plot","1553053","OHRWW_2025_SPO_PLOT13662","1","7","13662","7","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1415017","VA19HRW-26","","plot","1553290","OHRWW_2025_SPO_PLOT13663","1","7","13663","7","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1284386","BOBCAT","Bobcat,MTS1588","plot","1553354","OHRWW_2025_SPO_PLOT13664","1","7","13664","7","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550561","ARS19W258","","plot","1553187","OHRWW_2025_SPO_PLOT13665","1","7","13665","7","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1345401","ARS18W0646","","plot","1553150","OHRWW_2025_SPO_PLOT13666","1","7","13666","7","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1414933","VA19HRW-17","","plot","1552950","OHRWW_2025_SPO_PLOT13667","1","7","13667","7","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550975","Ovlianowska","","plot","1553065","OHRWW_2025_SPO_PLOT13668","1","7","13668","7","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","236445","NE06607","STEV.BAE.FIRSTSERIE_ENTRY51","plot","1553148","OHRWW_2025_SPO_PLOT13669","1","7","13669","7","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1345386","VISION45","VA07HRW-45,VISION45","plot","1553279","OHRWW_2025_SPO_PLOT13670","1","7","13670","7","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550917","WI13OWW-138.1","138.09999999999999,138.1","plot","1553393","OHRWW_2025_SPO_PLOT13671","1","8","13671","8","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1415168","DH18HRW-138-56","","plot","1553339","OHRWW_2025_SPO_PLOT13672","1","8","13672","8","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1442436","FREDRICK","Fredrick,FREDRICK","plot","1553123","OHRWW_2025_SPO_PLOT13673","1","8","13673","8","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478760","WI13OWW-11.03","11.029999999999999,11.03","plot","1553067","OHRWW_2025_SPO_PLOT13674","1","8","13674","8","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","230406","NW13493","NW 13 493,NW-13-493,NW13493,VAXGBSID10048,VAXGBSID10258","plot","1553031","OHRWW_2025_SPO_PLOT13675","1","8","13675","8","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550463","LA14272C-20-1-1-3-1-1","","plot","1553318","OHRWW_2025_SPO_PLOT13676","1","8","13676","8","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1477872","BLANC_DE_MORVAN","Blanc de Morvan,Blanc_de_Morvan","plot","1553238","OHRWW_2025_SPO_PLOT13677","1","8","13677","8","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550492","Atar","","plot","1553338","OHRWW_2025_SPO_PLOT13678","1","8","13678","8","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1416610","VA21HRW-99","","plot","1553341","OHRWW_2025_SPO_PLOT13679","1","8","13679","8","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1361568","CATAWBA","ARS10-389,Catawba,CATAWBA","plot","1553099","OHRWW_2025_SPO_PLOT13680","1","8","13680","8","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1345566","VA18HRW-58","","plot","1553110","OHRWW_2025_SPO_PLOT13681","1","9","13681","9","1","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1384049","SD18B072-2","","plot","1553152","OHRWW_2025_SPO_PLOT13682","1","9","13682","9","2","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550280","Alenkejava","","plot","1553373","OHRWW_2025_SPO_PLOT13683","1","9","13683","9","3","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550089","Lagoda","","plot","1553304","OHRWW_2025_SPO_PLOT13684","1","9","13684","9","4","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550596","Rouge de Alsace","Rouge De Alsace","plot","1553239","OHRWW_2025_SPO_PLOT13685","1","9","13685","9","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1055461","NUEAST","NuEast","plot","1553055","OHRWW_2025_SPO_PLOT13686","1","9","13686","9","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478670","WI13OWW-174.01","174.00999999999999,174.01","plot","1553032","OHRWW_2025_SPO_PLOT13687","1","9","13687","9","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","231906","JUDEE","Judee,MTS0713,MTS0713Judee","plot","1553144","OHRWW_2025_SPO_PLOT13688","1","9","13688","9","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1478123","Turkey Red","","plot","1553097","OHRWW_2025_SPO_PLOT13689","1","9","13689","9","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550850","MD15TA3-13","","plot","1553343","OHRWW_2025_SPO_PLOT13690","1","9","13690","9","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550484","ARS21W061","","plot","1553325","OHRWW_2025_SPO_PLOT13691","1","10","13691","10","10","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1382731","SD19B108-3","","plot","1553280","OHRWW_2025_SPO_PLOT13692","1","10","13692","10","9","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550893","ARS19W043","","plot","1553072","OHRWW_2025_SPO_PLOT13693","1","10","13693","10","8","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","238309","OVERLAND","NE01643,Overland,STEV.BAE.FIRSTSERIE_ENTRY36","plot","1553121","OHRWW_2025_SPO_PLOT13694","1","10","13694","10","7","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550815","Haute Brionnais Mutique","haute brionnais mutique","plot","1552969","OHRWW_2025_SPO_PLOT13695","1","10","13695","10","6","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550246","WI13OWW-51.02","51.02,51.020000000000003","plot","1553377","OHRWW_2025_SPO_PLOT13696","1","10","13696","10","5","test","","","","","","","","","","","","","",""
"2025","9412","University of Wisconsin","Lucia Gutierrez","10679","OHRWW_2025_SPO","2025 OWW@Spooner","Alpha","1.21","3.7","","","","2024-October-10","2025-August-05","319","Spooner, WI","1550297","WI13OWW-152.02","152.02,152.02000000000001","plot","1553180","OHRWW_2025_SPO_PLOT13697","1","10","13697","10","4","test","","","","","","","","","","","","","",""
